date,AAPL,FB,JPM,MSFT,NVDA
2023-06-15,186.01,,143.09,348.1,426.53
2023-06-14,183.95,,141.49,337.34,429.97
2023-06-13,183.31,,142.02,334.29,410.22
2023-06-12,183.79,,141.0,331.85,394.82
2023-06-09,180.96,,141.01,326.79,387.7
2023-06-08,180.57,,140.73,325.26,385.1
2023-06-07,177.82,,140.69,323.38,374.75
2023-06-06,179.21,,139.34,333.68,386.54
2023-06-05,179.58,,139.09,335.94,391.71
2023-06-02,180.95,,140.47,335.4,393.27
2023-06-01,180.09,,137.58,332.58,397.7
2023-05-31,177.25,,135.71,328.39,378.34
2023-05-30,177.3,,137.46,331.21,401.11
2023-05-26,175.43,,136.94,332.89,389.46
2023-05-25,172.99,,135.67,325.92,379.8
2023-05-24,171.84,,135.34,313.85,305.38
2023-05-23,171.56,,136.59,315.26,306.88
2023-05-22,174.2,,138.03,321.18,311.76
2023-05-19,175.16,,139.18,318.339996,312.64
2023-05-18,175.05,,139.5,318.52,316.78
2023-05-17,172.69,,138.45,314.0,301.78
2023-05-16,172.07,,134.32,311.74,292.13
2023-05-15,172.07,,135.23,309.46,289.53
2023-05-12,172.57,,134.1,308.97,283.4
2023-05-11,173.75,,136.05,310.11,285.78
2023-05-10,173.555,,136.48,312.31,288.85
2023-05-09,171.77,,136.41,307.0,285.71
2023-05-08,173.5,,137.07,308.65,291.51
2023-05-05,173.57,,136.74,310.65,286.8
2023-05-04,165.79,,134.12,305.41,275.62
2023-05-03,167.45,,135.98,304.4,278.02
2023-05-02,168.54,,138.92,305.41,282.1
2023-05-01,169.59,,141.2,305.56,289.1
2023-04-28,169.68,,138.24,307.26,277.49
2023-04-27,168.41,,137.05,304.83,272.26
2023-04-26,163.76,,135.23,295.37,269.56
2023-04-25,163.77,,137.67,275.42,262.41
2023-04-24,165.33,,140.73,281.77,270.42
2023-04-21,165.02,,140.54,285.76,271.19
2023-04-20,166.65,,140.81,286.11,271.04
2023-04-19,167.63,,141.22,288.45,279.31
2023-04-18,166.47,,141.4,288.37,276.67
2023-04-17,165.23,,139.83,288.8,270.02
2023-04-14,165.21,,138.73,286.14,267.58
2023-04-13,165.56,,128.99,289.84,264.63
2023-04-12,160.1,,128.5,283.49,264.95
2023-04-11,160.8,,128.52,282.83,271.69
2023-04-10,162.03,,127.89,289.39,275.79
2023-04-06,164.66,,127.47,291.6,270.37
2023-04-05,163.76,,127.61,284.34,268.81
2023-04-04,165.63,,128.42,287.18,274.53
2023-04-03,166.17,,130.16,287.23,279.65
2023-03-31,164.9,,130.31,288.3,277.77
2023-03-30,162.36,,128.75,284.05,273.83
2023-03-29,160.77,,129.14,280.51,269.84
2023-03-28,157.65,,128.88,275.23,264.1
2023-03-27,158.28,,128.49,276.38,265.31
2023-03-24,160.25,,124.91,280.57,267.79
2023-03-23,158.93,,126.84,277.66,271.91
2023-03-22,157.83,,127.18,272.29,264.68
2023-03-21,159.28,,130.55,273.78,261.99
2023-03-20,157.4,,127.14,272.23,259.0
2023-03-17,155.0,,125.81,279.43,257.25
2023-03-16,155.85,,130.75,276.2,255.41
2023-03-15,152.99,,128.26,265.44,242.28
2023-03-14,152.59,,134.62,260.79,240.63
2023-03-13,150.47,,131.25,253.92,229.66
2023-03-10,148.5,,133.65,248.59,229.65
2023-03-09,150.59,,130.34,252.32,234.36
2023-03-08,152.87,,137.8,253.7,241.81
2023-03-07,151.6,,138.62,254.15,232.88
2023-03-06,153.83,,142.82,256.87,235.54
2023-03-03,151.03,,143.66,255.29,238.9
2023-03-02,145.91,,141.07,251.11,233.14
2023-03-01,145.31,,142.55,246.27,226.98
2023-02-28,147.41,,143.35,249.42,232.16
2023-02-27,147.92,,142.16,250.16,235.01
2023-02-24,146.71,,140.93,249.22,232.86
2023-02-23,149.4,,139.67,254.77,236.64
2023-02-22,148.91,,138.56,251.51,207.54
2023-02-21,148.48,,139.63,252.67,206.55
2023-02-17,152.55,,142.24,258.06,213.88
2023-02-16,153.71,,141.82,262.15,220.02
2023-02-15,155.33,,143.8,269.32,227.64
2023-02-14,153.2,,143.2,272.17,229.71
2023-02-13,153.85,,142.57,271.32,217.88
2023-02-10,151.01,,141.04,263.1,212.65
2023-02-09,150.87,,140.42,263.62,223.37
2023-02-08,151.92,,142.64,266.73,222.05
2023-02-07,154.65,,143.65,267.56,221.73
2023-02-06,151.73,,141.92,256.77,210.89
2023-02-03,154.5,,141.09,258.35,211.0
2023-02-02,150.82,,138.94,264.6,217.09
2023-02-01,145.43,,139.59,252.75,209.43
2023-01-31,144.29,,139.96,247.81,195.37
2023-01-30,143.0,,139.13,242.71,191.62
2023-01-27,145.93,,140.32,248.16,203.65
2023-01-26,143.96,,139.98,248.0,198.02
2023-01-25,141.86,,139.12,240.61,193.23
2023-01-24,142.53,,138.45,242.04,192.65
2023-01-23,141.11,,137.27,242.58,191.93
2023-01-20,137.87,,135.08,240.22,178.39
2023-01-19,135.27,,134.75,231.93,167.65
2023-01-18,135.21,,136.57,235.81,173.77
2023-01-17,135.94,,140.8,240.35,177.02
2023-01-13,134.76,,143.01,239.23,168.99
2023-01-12,133.41,,139.49,238.51,165.11
2023-01-11,133.49,,139.63,235.77,160.01
2023-01-10,130.73,,138.6,228.85,159.09
2023-01-09,130.15,,137.37,227.12,156.28
2023-01-06,129.62,,137.94,224.93,148.59
2023-01-05,125.02,,135.35,222.31,142.65
2023-01-04,126.36,,136.38,229.1,147.49
2023-01-03,125.07,,135.12,239.58,143.15
2022-12-30,129.93,,134.1,239.82,146.14
2022-12-29,129.61,,133.22,241.01,146.03
2022-12-28,126.04,,132.46,234.53,140.36
2022-12-27,130.03,,131.74,236.96,141.21
2022-12-23,131.86,,131.28,238.73,152.06
2022-12-22,132.23,,130.66,238.19,153.39
2022-12-21,135.45,,132.16,244.43,165.01
2022-12-20,132.3,,130.69,241.8,160.85
2022-12-19,132.37,,130.06,240.45,162.54
2022-12-16,134.51,,129.29,244.69,165.71
2022-12-15,136.5,,130.1,249.01,169.52
2022-12-14,143.21,,133.41,257.22,176.74
2022-12-13,145.47,,134.08,256.92,180.72
2022-12-12,144.49,,134.21,252.51,175.35
2022-12-09,142.16,,132.16,245.42,170.01
2022-12-08,142.65,,132.88,247.4,171.69
2022-12-07,140.94,,131.5,244.37,161.2
2022-12-06,142.91,,131.59,245.12,159.87
2022-12-05,146.63,,131.37,250.2,166.1
2022-12-02,147.81,,135.16,255.02,168.76
2022-12-01,148.31,,136.24,254.69,171.35
2022-11-30,148.03,,138.18,255.14,169.23
2022-11-29,141.17,,136.56,240.33,156.39
2022-11-28,144.22,,134.35,241.76,158.27
2022-11-25,148.11,,136.74,247.49,162.7
2022-11-23,151.07,,136.48,247.58,165.19
2022-11-22,150.18,,135.04,245.03,160.38
2022-11-21,148.01,,133.05,242.05,153.17
2022-11-18,151.29,,133.84,241.22,154.09
2022-11-17,150.72,,132.54,241.68,156.77
2022-11-16,148.79,,133.12,241.73,159.1
2022-11-15,150.04,,132.94,241.97,166.66
2022-11-14,148.28,,133.91,241.55,162.95
2022-11-11,149.7,,135.3,247.11,163.27
2022-11-10,146.87,,135.08,242.98,157.5
2022-11-09,134.87,,129.74,224.51,137.76
2022-11-08,139.5,,131.45,228.87,146.02
2022-11-07,138.92,,131.37,227.87,143.01
2022-11-04,138.38,,130.68,221.39,141.56
2022-11-03,138.88,,127.2,214.25,134.21
2022-11-02,145.03,,126.97,220.1,132.19
2022-11-01,150.65,,128.15,228.17,135.43
2022-10-31,153.34,,125.88,232.13,134.97
2022-10-28,155.74,,126.08,235.87,138.34
2022-10-27,144.8,,124.6,226.75,131.76
2022-10-26,149.35,,124.11,231.32,128.96
2022-10-25,152.34,,122.7,250.66,132.61
2022-10-24,149.45,,122.38,247.25,125.99
2022-10-21,147.27,,122.23,242.12,124.66
2022-10-20,143.39,,116.13,236.15,121.94
2022-10-19,143.86,,116.51,236.48,120.51
2022-10-18,143.75,,118.84,238.5,119.67
2022-10-17,142.41,,115.86,237.53,118.88
2022-10-14,138.38,,111.19,228.56,112.27
2022-10-13,142.99,,109.37,234.24,119.6
2022-10-12,138.34,,103.61,225.75,115.0
2022-10-11,138.98,,101.96,225.41,115.86
2022-10-10,140.42,,104.99,229.25,116.7
2022-10-07,140.09,,105.98,234.24,120.76
2022-10-06,145.43,,108.14,246.79,131.3
2022-10-05,146.4,,110.39,249.2,132.09
2022-10-04,146.1,,112.77,248.88,131.67
2022-10-03,142.45,,107.73,240.74,125.12
2022-09-30,138.2,,104.5,232.9,121.39
2022-09-29,142.48,,106.16,237.5,122.2
2022-09-28,149.84,,107.99,241.07,127.36
2022-09-27,151.76,,105.85,236.41,124.13
2022-09-26,150.77,,106.79,237.45,122.28
2022-09-23,150.43,,109.14,237.92,125.16
2022-09-22,152.74,,111.21,240.98,125.61
2022-09-21,153.72,,112.49,238.95,132.61
2022-09-20,156.9,,115.83,242.45,131.76
2022-09-19,154.48,,118.16,244.52,133.82
2022-09-16,150.7,,117.08,244.74,131.98
2022-09-15,152.37,,117.87,245.38,129.29
2022-09-14,155.31,,116.12,252.22,131.28
2022-09-13,153.84,,116.39,251.99,131.31
2022-09-12,163.43,,120.58,266.65,145.05
2022-09-09,157.37,,119.17,264.46,143.87
2022-09-08,154.46,,118.6,258.52,139.9
2022-09-07,155.96,,115.9,258.09,137.14
2022-09-06,154.53,,113.74,253.25,134.65
2022-09-02,155.81,,113.71,256.06,136.47
2022-09-01,157.96,,114.51,260.4,139.37
2022-08-31,157.22,,113.73,261.47,150.94
2022-08-30,158.91,,114.41,262.97,154.68
2022-08-29,161.38,,114.39,265.23,158.01
2022-08-26,163.62,,114.67,268.09,162.6
2022-08-25,170.03,,118.55,278.85,179.13
2022-08-24,167.53,,115.8,275.79,172.22
2022-08-23,167.23,,115.52,276.44,171.81
2022-08-22,167.57,,116.67,277.75,170.34
2022-08-19,171.52,,118.63,286.15,178.49
2022-08-18,174.15,,121.64,290.17,187.73
2022-08-17,174.55,,122.59,291.32,183.35
2022-08-16,173.03,,123.63,292.71,188.79
2022-08-15,173.19,,122.46,293.47,190.32
2022-08-12,172.1,,122.13,291.91,187.09
2022-08-11,168.49,,120.14,287.02,179.42
2022-08-10,169.24,,118.39,289.16,180.97
2022-08-09,164.92,,115.38,282.3,170.86
2022-08-08,164.87,,114.35,280.32,177.93
2022-08-05,165.35,,115.76,282.91,189.89
2022-08-04,165.81,,112.36,283.65,192.15
2022-08-03,166.13,,113.61,282.47,188.93
2022-08-02,160.01,,112.43,274.82,185.26
2022-08-01,161.51,,114.21,278.01,184.41
2022-07-29,162.51,,115.36,280.74,181.63
2022-07-28,157.35,,114.81,276.41,179.84
2022-07-27,156.79,,115.24,268.74,177.9
2022-07-26,151.6,,113.42,251.9,165.33
2022-07-25,152.95,,115.22,258.83,170.24
2022-07-22,154.09,,114.76,260.36,173.19
2022-07-21,155.35,,115.32,264.84,180.5
2022-07-20,153.04,,114.54,262.27,178.07
2022-07-19,151.0,,114.56,259.53,169.92
2022-07-18,147.07,,111.79,254.25,161.01
2022-07-15,150.17,,112.95,256.72,157.62
2022-07-14,148.47,,108.0,254.08,153.72
2022-07-13,145.49,,111.91,252.72,151.64
2022-07-12,145.86,,112.97,253.67,150.82
2022-07-11,144.87,,112.86,264.51,151.52
2022-07-08,147.04,,114.36,267.66,158.38
2022-07-07,146.35,,114.72,268.4,158.58
2022-07-06,142.92,,111.89,266.21,151.3
2022-07-05,141.56,,112.62,262.85,149.64
2022-07-01,138.93,,114.05,259.58,145.23
2022-06-30,136.72,,112.61,256.83,151.59
2022-06-29,139.23,,115.3,260.26,155.42
2022-06-28,137.44,,115.82,256.48,159.82
2022-06-27,141.66,,116.38,264.89,168.69
2022-06-24,141.66,,117.32,267.7,171.26
2022-06-23,138.27,,113.92,258.86,162.25
2022-06-22,135.35,,115.18,253.13,163.6
2022-06-21,135.87,,115.83,253.74,165.66
2022-06-17,131.56,,113.03,247.65,158.8
2022-06-16,130.06,,113.43,244.97,156.01
2022-06-15,135.43,,115.41,251.76,165.27
2022-06-14,132.76,,114.06,244.49,158.36
2022-06-13,131.88,,115.99,242.26,156.47
2022-06-10,137.13,,119.55,252.99,169.74
2022-06-09,142.64,,125.31,264.79,180.48
2022-06-08,147.96,196.64,128.0,270.41,186.48
2022-06-07,148.71,195.65,130.07,272.5,189.26
2022-06-06,146.14,194.25,129.73,268.75,187.86
2022-06-03,145.38,190.78,130.16,270.02,187.2
2022-06-02,151.21,198.86,132.0,274.58,195.92
2022-06-01,148.71,188.64,129.91,272.42,183.2
2022-05-31,148.84,193.64,132.23,271.87,186.72
2022-05-27,149.64,195.13,131.27,273.24,188.11
2022-05-26,143.78,191.63,129.44,265.9,178.51
2022-05-25,140.52,183.83,127.24,262.52,169.75
2022-05-24,140.36,181.28,126.36,259.62,161.54
2022-05-23,143.11,196.23,124.6,260.65,168.98
2022-05-20,137.59,193.54,117.34,252.56,166.94
2022-05-19,137.35,191.29,118.31,253.14,171.24
2022-05-18,140.82,192.24,120.09,254.08,169.38
2022-05-17,149.24,202.62,122.18,266.82,181.77
2022-05-16,145.54,200.04,118.26,261.5,172.64
2022-05-13,147.11,198.62,119.09,261.12,177.06
2022-05-12,142.56,191.24,118.04,255.35,161.75
2022-05-11,146.5,188.74,118.14,260.55,166.3
2022-05-10,154.51,197.65,118.89,269.5,175.95
2022-05-09,152.06,196.21,121.86,264.58,169.5
2022-05-06,157.28,203.77,123.72,274.73,186.75
2022-05-05,156.77,208.28,123.92,277.35,188.44
2022-05-04,166.02,223.41,127.1,289.98,203.34
2022-05-03,159.48,212.03,123.03,281.78,196.02
2022-05-02,157.96,211.13,120.45,284.47,195.33
2022-04-29,157.65,200.47,119.36,277.52,185.47
2022-04-28,163.64,205.73,123.34,289.63,197.82
2022-04-27,156.57,174.95,121.42,283.22,184.15
2022-04-26,156.8,180.95,123.02,270.22,187.88
2022-04-25,162.88,186.99,126.77,280.72,199.02
2022-04-22,161.79,184.11,126.81,274.03,195.15
2022-04-21,166.42,188.07,130.56,280.81,201.83
2022-04-20,167.23,200.42,131.58,286.36,214.82
2022-04-19,167.4,217.31,131.12,285.3,221.98
2022-04-18,165.07,210.77,128.46,280.52,217.83
2022-04-14,165.29,210.18,126.12,279.83,212.58
2022-04-13,170.4,214.99,127.3,287.62,222.03
2022-04-12,167.66,214.14,131.54,282.06,215.04
2022-04-11,165.75,216.46,133.0,285.26,219.17
2022-04-08,170.09,222.33,133.49,296.97,231.19
2022-04-07,172.14,222.95,131.09,301.37,242.08
2022-04-06,171.83,223.3,131.49,299.5,244.07
2022-04-05,175.06,231.84,133.34,310.88,259.31
2022-04-04,178.44,233.89,135.91,314.97,273.6
2022-04-01,174.31,224.85,135.31,309.42,267.12
2022-03-31,174.61,222.36,136.32,308.31,272.86
2022-03-30,177.77,227.85,140.54,313.86,276.9
2022-03-29,178.96,229.86,141.18,315.41,286.56
2022-03-28,175.6,223.59,140.87,310.7,282.19
2022-03-25,174.72,221.82,141.92,303.68,276.92
2022-03-24,174.07,219.57,140.69,304.1,281.5
2022-03-23,170.21,213.46,139.78,299.49,256.34
2022-03-22,168.82,216.65,142.62,304.06,265.24
2022-03-21,165.38,211.49,139.65,299.16,267.34
2022-03-18,163.98,216.49,140.1,300.43,264.53
2022-03-17,160.62,207.84,140.15,295.22,247.66
2022-03-16,159.59,203.63,138.4,294.39,244.96
2022-03-15,155.09,192.03,132.48,287.15,229.73
2022-03-14,150.62,186.63,130.17,276.44,213.3
2022-03-11,154.73,187.61,128.89,280.07,221.0
2022-03-10,158.52,195.21,131.86,285.59,226.58
2022-03-09,162.95,198.5,133.44,288.5,230.14
2022-03-08,157.44,190.29,128.3,275.85,215.14
2022-03-07,159.3,187.47,129.21,278.91,213.52
2022-03-04,163.17,200.06,134.4,289.86,229.36
2022-03-03,166.23,202.97,138.29,295.92,237.14
2022-03-02,166.56,208.11,139.28,300.19,242.2
2022-03-01,163.2,203.49,136.45,294.95,234.77
2022-02-28,165.12,211.03,141.8,298.79,243.85
2022-02-25,164.85,210.48,147.97,297.31,241.57
2022-02-24,162.74,207.6,144.55,294.59,237.48
2022-02-23,160.07,198.45,148.69,280.27,223.87
2022-02-22,164.32,202.08,151.87,287.72,233.9
2022-02-18,167.3,206.16,152.14,287.93,236.42
2022-02-17,168.88,207.71,151.43,290.73,245.07
2022-02-16,172.55,216.54,155.0,299.5,265.11
2022-02-15,172.79,221.0,154.72,300.47,264.95
2022-02-14,168.88,217.7,152.49,295.0,242.67
2022-02-11,168.64,219.55,153.92,295.04,239.49
2022-02-10,172.12,228.07,155.95,302.38,258.24
2022-02-09,176.28,232.0,156.6,311.21,267.05
2022-02-08,174.83,220.18,155.95,304.56,251.08
2022-02-07,171.66,224.91,153.07,300.95,247.28
2022-02-04,172.39,237.09,152.56,305.94,243.19
2022-02-03,172.9,237.76,148.7,301.25,239.48
2022-02-02,175.84,323.0,149.94,313.46,252.42
2022-02-01,174.61,319.0,151.15,308.76,246.38
2022-01-31,174.78,313.26,148.6,310.98,244.86
2022-01-28,170.33,301.71,146.61,308.26,228.4
2022-01-27,159.22,294.64,145.31,299.84,219.44
2022-01-26,159.69,294.63,147.92,296.71,227.72
2022-01-25,159.78,300.15,146.53,288.49,223.24
2022-01-24,161.62,308.71,144.95,296.37,233.72
2022-01-21,162.41,303.17,145.08,296.03,233.74
2022-01-20,164.51,316.56,147.66,301.6,241.5
2022-01-19,166.23,319.59,148.93,303.33,250.67
2022-01-18,169.8,318.15,151.27,302.65,259.03
2022-01-14,173.07,331.9,157.89,310.2,269.42
2022-01-13,172.19,326.48,168.23,304.8,265.75
2022-01-12,175.53,333.26,168.44,318.27,279.99
2022-01-11,175.08,334.37,167.49,314.98,278.17
2022-01-10,172.19,328.07,167.32,314.27,274.0
2022-01-07,172.17,331.79,167.16,314.04,272.47
2022-01-06,172.0,332.46,165.52,313.88,281.78
2022-01-05,174.92,324.17,163.78,316.38,276.04
2022-01-04,179.7,336.53,167.83,329.01,292.9
2022-01-03,182.01,338.54,161.7,334.75,301.21
2021-12-31,177.57,336.35,158.35,336.32,294.11
2021-12-30,178.2,344.36,158.48,339.32,295.86
2021-12-29,179.38,342.94,158.56,341.95,300.01
2021-12-28,179.29,346.22,158.64,341.25,303.22
2021-12-27,180.33,346.18,158.16,342.45,309.45
2021-12-23,176.28,335.24,157.26,334.69,296.4
2021-12-22,175.64,330.45,156.7,333.2,294.0
2021-12-21,172.99,334.2,156.09,327.29,290.75
2021-12-20,169.75,325.45,153.94,319.91,277.19
2021-12-17,171.14,333.79,156.76,323.8,278.01
2021-12-16,172.26,334.9,160.41,324.9,283.87
2021-12-15,179.3,341.66,157.94,334.65,304.59
2021-12-14,174.33,333.74,159.13,328.34,283.37
2021-12-13,175.74,334.49,157.92,339.4,281.61
2021-12-10,179.45,329.75,159.82,342.54,301.98
2021-12-09,174.56,329.82,160.46,333.1,304.9
2021-12-08,175.08,330.56,160.71,334.97,318.26
2021-12-07,171.18,322.81,162.57,334.92,324.27
2021-12-06,165.32,317.87,160.16,326.19,300.37
2021-12-03,161.84,306.84,158.29,323.01,306.93
2021-12-02,163.76,310.39,161.21,329.49,321.26
2021-12-01,164.77,310.6,157.89,330.08,314.35
2021-11-30,165.3,324.46,158.83,330.59,326.76
2021-11-29,160.24,338.03,161.23,336.63,333.76
2021-11-26,156.81,333.12,161.93,329.68,315.03
2021-11-24,161.94,341.06,166.96,337.91,326.74
2021-11-23,161.41,337.25,168.28,337.68,317.46
2021-11-22,161.02,341.01,164.35,339.83,319.56
2021-11-19,160.55,345.3,160.92,343.11,329.85
2021-11-18,157.87,338.69,163.05,341.27,316.75
2021-11-17,153.49,340.77,164.47,339.12,292.61
2021-11-16,151.0,342.96,165.36,339.51,302.03
2021-11-15,150.0,347.56,166.56,336.07,300.25
2021-11-12,149.99,340.89,166.86,336.72,303.9
2021-11-11,147.87,327.74,167.61,332.43,303.9
2021-11-10,147.92,327.64,167.62,330.8,294.59
2021-11-09,150.81,335.37,167.78,335.95,306.57
2021-11-08,150.44,338.62,169.06,336.99,308.04
2021-11-05,151.28,341.13,168.05,336.06,297.52
2021-11-04,150.96,335.85,168.29,336.44,298.01
2021-11-03,151.49,331.62,170.53,334.0,265.98
2021-11-02,150.02,328.08,170.47,333.13,264.01
2021-11-01,148.96,329.98,169.8,329.37,258.27
2021-10-29,149.8,323.57,169.89,331.62,255.67
2021-10-28,152.57,316.92,170.36,324.35,249.41
2021-10-27,148.85,312.22,167.83,323.17,244.51
2021-10-26,149.32,315.81,171.4,310.11,247.17
2021-10-25,148.64,328.69,170.94,308.13,231.66
2021-10-22,148.69,324.61,171.78,309.16,227.26
2021-10-21,149.48,341.88,169.5,310.76,226.92
2021-10-20,149.26,340.78,170.84,307.41,221.03
2021-10-19,148.76,339.99,168.57,308.23,222.9
2021-10-18,146.55,335.34,166.55,307.29,222.22
2021-10-15,144.84,324.76,166.61,304.21,218.62
2021-10-14,143.76,328.53,163.47,302.75,217.46
2021-10-13,140.91,324.54,161.0,296.31,209.39
2021-10-12,141.51,323.77,165.36,292.88,206.71
2021-10-11,142.81,325.45,166.64,294.23,206.95
2021-10-08,142.9,330.05,170.22,294.85,208.31
2021-10-07,143.29,329.22,170.09,294.85,210.75
2021-10-06,142.0,333.64,169.02,293.11,207.0
2021-10-05,141.11,332.96,168.66,288.76,204.51
2021-10-04,139.14,326.23,166.95,283.11,197.32
2021-10-01,142.65,343.01,167.13,289.1,207.42
2021-09-30,141.5,339.39,163.69,281.92,207.16
2021-09-29,142.83,339.61,165.95,284.0,205.17
2021-09-28,141.91,340.65,166.08,283.52,206.99
2021-09-27,145.37,353.58,166.98,294.17,216.6
2021-09-24,146.92,352.96,163.04,299.35,220.81
2021-09-23,146.83,345.96,161.18,299.56,224.82
2021-09-22,145.85,343.21,155.91,298.58,219.41
2021-09-21,143.43,357.48,152.98,294.8,212.46
2021-09-20,142.94,355.7,152.96,294.3,211.13
2021-09-17,146.06,364.72,157.68,299.87,219.0
2021-09-16,148.79,373.06,158.09,305.22,222.42
2021-09-15,149.03,373.92,158.16,304.82,223.41
2021-09-14,148.12,376.53,157.07,299.79,222.42
2021-09-13,149.55,376.51,159.86,296.99,221.52
2021-09-10,148.97,378.69,157.36,295.71,224.78
2021-09-09,154.07,378.0,159.19,297.25,221.77
2021-09-08,155.11,377.57,158.5,300.21,223.39
2021-09-07,156.69,382.18,159.21,300.18,226.62
2021-09-03,154.3,376.26,159.49,301.14,228.43
2021-09-02,153.65,375.28,160.46,301.15,223.96
2021-09-01,152.51,382.05,159.72,301.83,224.41
2021-08-31,151.83,379.38,159.95,301.88,223.85
2021-08-30,153.12,380.66,160.44,303.59,226.88
2021-08-27,148.6,372.63,163.05,299.72,226.36
2021-08-26,147.54,364.38,161.75,299.09,220.68
2021-08-25,148.36,368.39,160.92,302.01,222.13
2021-08-24,149.62,365.51,157.67,302.62,217.93
2021-08-23,149.71,363.35,156.7,304.65,219.58
2021-08-20,148.19,359.37,154.72,304.36,208.16
2021-08-19,146.7,355.12,154.28,296.77,197.98
2021-08-18,146.36,355.45,155.58,290.73,190.4
2021-08-17,150.19,358.45,157.01,293.08,194.58
2021-08-16,151.12,366.56,158.93,294.6,199.5
2021-08-13,149.1,363.18,159.98,292.85,201.88
2021-08-12,148.89,362.65,161.79,289.81,199.05
2021-08-11,145.86,359.96,161.16,286.95,196.99
2021-08-10,145.6,361.13,159.26,286.44,199.36
2021-08-09,146.09,361.61,157.33,288.33,202.95
2021-08-06,146.14,363.51,157.5,289.46,203.66
2021-08-05,147.06,362.97,153.15,289.52,206.37
2021-08-04,146.95,358.92,151.24,286.51,202.74
2021-08-03,147.36,351.24,152.89,287.12,198.15
2021-08-02,145.52,351.95,151.17,284.82,197.5
2021-07-30,145.86,356.3,151.78,284.91,194.99
2021-07-29,145.64,358.32,153.0,286.5,196.62
2021-07-28,144.98,373.28,151.7,286.22,195.03
2021-07-27,146.77,367.81,151.45,286.54,192.08
2021-07-26,148.99,372.46,151.65,289.05,192.94
2021-07-23,148.56,369.79,150.64,289.67,195.58
2021-07-22,146.8,351.19,150.93,286.14,195.94
2021-07-21,145.4,346.23,152.86,281.4,194.1
2021-07-20,146.15,341.66,149.71,279.32,186.12
2021-07-19,142.45,336.95,146.97,277.01,187.7975
2021-07-16,146.39,341.16,151.91,280.75,181.61
2021-07-15,148.48,344.46,155.46,281.03,189.6625
2021-07-14,149.15,347.63,155.12,282.51,198.415
2021-07-13,145.64,352.09,155.65,280.98,202.5
2021-07-12,144.5,353.16,158.0,277.32,205.125
2021-07-09,145.11,350.42,155.77,277.94,200.5025
2021-07-08,143.24,345.65,150.94,277.42,199.0275
2021-07-07,144.57,350.49,153.59,279.93,203.7175
2021-07-06,142.02,352.78,153.41,277.66,206.985
2021-07-02,139.96,354.7,156.03,277.65,204.87
2021-07-01,137.27,354.39,157.08,271.6,202.12
2021-06-30,136.96,347.71,155.54,270.9,200.025
2021-06-29,136.33,351.89,154.14,271.4,200.2675
2021-06-28,134.78,355.64,154.33,268.72,199.85
2021-06-25,133.11,341.37,154.05,265.02,190.31
2021-06-24,133.41,343.18,152.51,266.69,192.055
2021-06-23,133.7,340.59,151.12,265.275,190.5725
2021-06-22,133.98,339.03,150.21,265.51,188.8675
2021-06-21,132.3,332.29,150.43,262.63,184.2725
2021-06-18,130.46,329.66,147.92,259.43,186.3875
2021-06-17,131.79,336.51,151.76,260.9,186.5725
2021-06-16,130.15,331.08,156.27,257.38,178.1025
2021-06-15,129.64,336.75,155.18,258.36,177.885
2021-06-14,130.48,336.77,157.57,259.89,180.1875
2021-06-11,127.35,331.26,160.29,257.89,178.2525
2021-06-10,126.11,332.46,160.4,257.24,174.25
2021-06-09,127.13,330.25,162.94,253.59,173.5825
2021-06-08,126.74,333.68,165.0,252.57,174.57
2021-06-07,125.9,336.58,165.66,253.81,176.19
2021-06-04,125.89,330.35,166.44,250.79,175.7825
2021-06-03,123.54,326.04,166.17,245.71,169.6975
2021-06-02,125.06,329.15,166.06,247.3,167.7825
2021-06-01,124.28,329.13,166.05,247.4,162.645
2021-05-28,124.61,328.73,164.24,249.68,162.445
2021-05-27,125.28,332.75,164.35,249.31,154.88
2021-05-26,126.85,327.66,161.83,251.49,157.0
2021-05-25,126.9,327.79,161.85,251.72,156.4775
2021-05-24,127.1,324.63,163.54,250.78,156.12
2021-05-21,125.43,316.23,162.66,245.17,149.9175
2021-05-20,127.31,318.61,160.83,246.48,146.125
2021-05-19,124.69,313.59,161.11,243.12,140.6575
2021-05-18,124.85,309.96,162.35,243.08,140.1575
2021-05-17,126.27,315.46,164.67,245.18,141.655
2021-05-14,127.45,315.94,164.01,248.15,142.43
2021-05-13,124.97,305.26,161.5,243.03,136.6525
2021-05-12,122.77,302.55,157.45,239.0,137.585
2021-05-11,125.91,306.53,158.54,246.23,143.0625
2021-05-10,126.85,305.97,161.22,247.18,142.6575
2021-05-07,130.21,319.08,161.24,252.46,148.1225
2021-05-06,129.74,320.02,160.69,249.73,145.23
2021-05-05,128.1,315.02,157.52,246.47,144.585
2021-05-04,127.85,318.36,155.48,247.79,143.5125
2021-05-03,132.54,322.58,153.36,251.86,148.3675
2021-04-30,131.46,325.08,153.81,252.18,150.095
2021-04-29,133.48,329.51,155.19,252.51,153.2475
2021-04-28,133.58,307.1,152.23,254.56,152.7675
2021-04-27,134.39,303.57,151.25,261.97,153.8175
2021-04-26,134.72,303.04,150.56,261.55,154.78
2021-04-23,134.32,301.13,150.19,261.15,152.6525
2021-04-22,131.94,296.52,147.37,257.17,148.5025
2021-04-21,133.5,301.47,150.54,260.58,153.605
2021-04-20,133.11,302.65,149.27,258.26,151.7125
